Web Server (APP),Tahun,Bidang ,Total Current Live Websites,Current Customers (Websites),Location,Sales Revenue,Tech Spend,Social,Employees,Traffic,Current Live Webites by Country
MailChimp,2020 - 2024,Marketing,"1,241,097",value.us,United Kingdom,,$100+,,,-,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",shop.iwm.org.uk,United Kingdom,$204k+,$2000+,,,Very High,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",slippedisc.com,United Kingdom,,$250+,,,Medium,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",irishnews.com,United Kingdom,,$2000+,"2,000+","1,000+",Medium,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",japancentre.com,United Kingdom,$266k+,$2000+,"5,000+",,Medium,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",energyethics.st-andrews.ac.uk,United Kingdom,,$5000+,500+,"1,000+",Very High,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",sopost.com,United Kingdom,$477k+,$2000+,"1,000+",,Medium,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",dazeddigital.com,United Kingdom,,$2000+,"750,000+",,Very High,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",rte.ie,United Kingdom,,$2000+,"150,000+","1,000+",Very High,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",zamzar.com,United Kingdom,$117k+,$1000+,"1,000+",1+,High,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",roadtovr.com,United Kingdom,,$500+,,,High,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",ucl.ac.uk,United Kingdom,$2.0m+,$5000+,"20,000+","10,000+",Very High,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",historic-uk.com,United Kingdom,,$500+,"1,000+",,High,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",looperman.com,United Kingdom,,$1000+,"1,000+",,Medium,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",lse.ac.uk,United Kingdom,,$5000+,"50,000+",100+,Very High,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",historytoday.com,United Kingdom,,$1000+,"200,000+",,High,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",hitched.co.uk,United Kingdom,,$5000+,"10,000+",,Medium,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",lwlies.com,United Kingdom,,$250+,"20,000+",,Medium,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",myminifactory.com,United Kingdom,$2.4m+,$2000+,"5,000+",10+,Very High,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",ed.ac.uk,United Kingdom,,$10000+,"20,000+",100+,Very High,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",za.elemis.com,United Kingdom,$1.5m+,$10000+,"300,000+",100+,Medium,"93,825"
MailChimp,2020 - 2024,Marketing,"1,241,097",supplier-blog.getyourguide.com,Germany,$2.9m+,$10000+,"2,000+",100+,Very High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",dealer.porsche.com,Germany,$100m+,$10000+,"1,000,000+","10,000+",Very High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",singapore.sennheiser.com,Germany,,$5000+,"400,000+","1,000+",Very High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",smashingmagazine.com,Germany,,$1000+,"500,000+",,Very High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",researchgate.net,Germany,$1k+,$2000+,"20,000+",100+,Very High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",unbouncepages.com,Germany,,$1000+,"20,000+",,High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",smart.mercedes-benz.com,Germany,,$10000+,"2,000,000+","10,000+",Very High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",eclipse.org,Germany,,$2000+,"10,000+",100+,Very High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",eso.org,Germany,$2.4m+,$5000+,500+,100+,Very High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",inyourpocket.com,Germany,$2.4m+,$2000+,"1,000+",,Very High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",pantydeal.com,Germany,,$250+,"10,000+",,-,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",fanatec.com,Germany,$466k+,$2000+,"10,000+",,High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",mopo.de,Germany,,$1000+,250+,,High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",mut-zur-nachhaltigkeit.zeit.de,Germany,,$5000+,"1,500,000+","1,000+",Very High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",frieze.com,Germany,$31k+,$2000+,"2,000+",10+,Medium,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",wearable-technologies.com,Germany,$53k+,$250+,"10,000+",,Medium,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",fleetmon.com,Germany,,$2000+,500+,,High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",int-res.com,Germany,,$100+,,,High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",japan-experience.com,Germany,$378k+,$2000+,"1,000+",,Medium,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",bernina.com,Germany,,$5000+,500+,"1,000+",Medium,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",apester.com,Germany,,$2000+,500+,,Medium,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",lookslikefilm.com,Germany,$50k+,$100+,250+,,Medium,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",iaeste.uni-kiel.de,Germany,,$2000+,,,Very High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",theschooloflife.com,Germany,$262k+,$5000+,"100,000+",,High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",welovecycling.com,Germany,,$2000+,"1,000+",,Medium,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",project-management-knowledge.com,Germany,,$250+,,,Medium,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",freetypography.com,Germany,,$500+,100+,,-,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",spacy.io,Germany,,$500+,"5,000+",,High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",dylan.lifebylee.com,Germany,$1k+,$250+,,,-,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",montredo.com,Germany,$78k+,$1000+,,,Medium,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",intelextrememasters.com,Germany,,$1000+,,,Medium,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",shop.bacardi.com,Germany,$937k+,$10000+,,"1,000+",High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",onefootball.com,Germany,,$5000+,"3,000,000+",100+,High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",lovingnewyork.de,Germany,,$2000+,"20,000+",,-,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",uni-regensburg.de,Germany,,$2000+,,"1,000+",High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",wpadvancedads.com,Germany,$154k+,$1000+,100+,,High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",watchbandit.com,Germany,$13k+,$100+,"20,000+",,-,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",mamoworld.com,Germany,,$100+,"1,000+",,-,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",eventbrite.de,Germany,,$2000+,"150,000+",,Very High,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",shop.worldchess.com,Germany,$23k+,$2000+,"10,000+",10+,Medium,"49,592"
MailChimp,2020 - 2024,Marketing,"1,241,097",thejakartapost.com,Indonesia,,$500+,,"1,000+",Very High,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",garuda-indonesia.com,Indonesia,,$5000+,"2,000,000+","10,000+",High,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",sbm.itb.ac.id,Indonesia,,$2000+,50+,,High,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",gramedia.com,Indonesia,,$2000+,50+,"1,000+",High,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",ramadhan.pojoksatu.id,Indonesia,,$500+,,,High,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",daman.co.id,Indonesia,,$250+,"5,000+",,Medium,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",priceza.co.id,Indonesia,,$1000+,100+,,Medium,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",pasca.gunadarma.ac.id,Indonesia,$134k+,$2000+,"150,000+","1,000+",High,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",freebbble.com,Indonesia,,$250+,,,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",chefjulieyoon.com,Indonesia,,$500+,,,Medium,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",jsfk.ffarmasi.unand.ac.id,Indonesia,$115k+,$250+,"2,000+",,Medium,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",muria.suaramerdeka.com,Indonesia,,$500+,"50,000+",,High,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",sariagri.id,Indonesia,$130k+,$250+,"5,000+",,Medium,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",hmif.itenas.ac.id,Indonesia,$48k+,$2000+,500+,,Medium,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",mheducation.com.sg,Indonesia,$312k+,$5000+,250+,,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",panduanim.com,Indonesia,$13k+,$100+,"2,000+",,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",dispendik.situbondokab.go.id,Indonesia,,$500+,0+,,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",bolmutkab.igi.or.id,Indonesia,,$100+,,,Medium,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",suarapapua.com,Indonesia,,$250+,"10,000+",,Medium,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",fnk.goodnewsfromindonesia.id,Indonesia,,$1000+,,,Medium,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",fastwork.id,Indonesia,,$2000+,"1,000+",,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",mojok.co,Indonesia,,$500+,"150,000+",,Medium,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",studilmu.com,Indonesia,,$500+,50+,,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",infobrand.id,Indonesia,,$500+,0+,,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",homedecor.sangfajarnews.com,Indonesia,,$500+,,,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",hni.net,Indonesia,,$250+,,,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",fip.unimed.ac.id,Indonesia,$35k+,$500+,"2,000+",,Medium,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",shop.yec.co.id,Indonesia,$24k+,$1000+,500+,,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",greatdayhr.com,Indonesia,,$500+,0+,,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",indogold.id,Indonesia,,$1000+,"10,000+",,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",monotaro.id,Indonesia,$72k+,$1000+,"1,000+",,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",epcon.co.id,Indonesia,,$100+,,,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",rodalink.com,Indonesia,$235k+,$1000+,"5,000+",,Medium,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",uprint.id,Indonesia,$86k+,$1000+,250+,,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",akuntansi.unsada.ac.id,Indonesia,$124k+,$500+,,,Medium,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",alumni.president.ac.id,Indonesia,$1k+,$500+,"10,000+",,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",fossil.co.id,Indonesia,$175k+,$1000+,,,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",suppliersalon.com,Indonesia,$1k+,$250+,50+,,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",ecampuz.com,Indonesia,,$250+,0+,,-,"3,241"
MailChimp,2020 - 2024,Marketing,"1,241,097",aflamtalk.com,Indonesia,,$100+,250+,,-,"3,241"
Ruby,2020 - 2024,Framework,"744,494",video.epicurious.com,United States,,$5000+,"1,500,000+",,Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",arstechnica.com,United States,,$2000+,"750,000+",1+,Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",web.archive.org,United States,,$10000+,"100,000+",100+,Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",help.mapquest.com,United States,,$10000+,"5,000+",100+,Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",airfarewatchdog.com,United States,,$2000+,"400,000+",100+,High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",americanexpress.com,United States,$2b+,$10000+,"500,000+","10,000+",Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",avvo.com,United States,,$10000+,,100+,Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",status.mailchimp.com,United States,,$10000+,"100,000+",100+,Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",engage.macys.com,United States,$2b+,$10000+,"500,000+","10,000+",Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",actblue.com,United States,,$2000+,"10,000+",,Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",responsivesitedesign.al.com,United States,,$10000+,"200,000+",,Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",drygoods.elevenwarriors.com,United States,,$1000+,"20,000+",,High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",eguardiandev.aetna.com,United States,,$10000+,"20,000+","10,000+",High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",appfolio.com,United States,$39m+,$10000+,"1,000+","1,000+",High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",web.s.ebscohost.com,United States,,$2000+,"10,000+",,Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",airbnb.com,United States,$699m+,$10000+,"400,000+","1,000+",Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",auth.eatingwell.com,United States,,$2000+,"50,000+","1,000+",Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",login.musiciansfriend.com,United States,$1.1m+,$10000+,"20,000+",,High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",mindbodyonline.com,United States,,$10000+,,"1,000+",Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",amazon.jobs,United States,,$5000+,"100,000+","1,000+",High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",active.com,United States,,$10000+,"100,000+","1,000+",Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",apartmentlist.com,United States,,$5000+,"2,000+",100+,High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",status.myanimelist.net,United States,,$2000+,"200,000+",,Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",e621.net,United States,,$1000+,,,Medium,"438,516"
Ruby,2020 - 2024,Framework,"744,494",rs.entertainmentearth.com,United States,,$1000+,"20,000+",,High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",plus.muscleandfitness.com,United States,,$5000+,"750,000+",,High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",login.mbta.com,United States,,$2000+,"10,000+",,High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",classifieds.mcall.com,United States,,$10000+,"20,000+",100+,Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",library.metmuseum.org,United States,$225k+,$10000+,"2,000,000+","1,000+",Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",aaos.org,United States,,$5000+,"10,000+",,Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",synapse.mskcc.org,United States,,$5000+,"1,000+","1,000+",High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",scfmd.az.gov,United States,,$5000+,"2,000+",100+,Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",mathworks.com,United States,,$10000+,"20,000+","1,000+",Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",afdc.energy.gov,United States,,$5000+,"500,000+","1,000+",Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",staging.login.myschoolbucks.com,United States,,$1000+,100+,,High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",ezvid.com,United States,,$500+,,,High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",bdlaser.mscdirect.com,United States,$334m+,$10000+,,"1,000+",High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",shop.mattel.com,United States,$452m+,$10000+,"400,000+","10,000+",Very High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",shop.enfamil.com,United States,,$10000+,"20,000+",,High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",chirp.enworld.org,United States,,$50+,,,High,"438,516"
Ruby,2020 - 2024,Framework,"744,494",gitlab.eclipse.org,Germany,,$2000+,"10,000+",100+,Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",mpg.de,Germany,,$2000+,"1,000+",,Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",experteer.com,Germany,,$2000+,500+,,High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",movie-portal.sixt.com,Germany,,$10000+,"2,000+","1,000+",Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",sandraandwoo.com,Germany,,$0+,,,Medium,"27,383"
Ruby,2020 - 2024,Framework,"744,494",supplier-support.getyourguide.com,Germany,$2.9m+,$10000+,"2,000+",100+,Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",xing.com,Germany,,$2000+,"10,000+","1,000+",Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",podcast.reviews.io,Germany,,$2000+,"10,000+",10+,Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",forum.manjaro.org,Germany,,$100+,"10,000+",,High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",app.airhelp.com,Germany,,$5000+,"2,000+",100+,Medium,"27,383"
Ruby,2020 - 2024,Framework,"744,494",cloud-auth.mediamarkt.de,Germany,$684k+,$5000+,"20,000+",,High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",mastodon.social,Germany,,$250+,,,Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",mopo.de,Germany,,$1000+,250+,,High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",grusskarten.web.de,Germany,,$5000+,"1,000+",100+,Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",grusskarten.gmx.net,Germany,,$2000+,,,Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",account.partcommunity.com,Germany,,$250+,"1,000+",,Medium,"27,383"
Ruby,2020 - 2024,Framework,"744,494",fu-berlin.de,Germany,,$2000+,50+,"1,000+",Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",stuff.git-tower.com,Germany,,$1000+,,,Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",statuspage.planespotters.net,Germany,,$500+,,100+,Medium,"27,383"
Ruby,2020 - 2024,Framework,"744,494",katalogservice.stern.de,Germany,,$5000+,"750,000+",100+,Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",neam-na.nod-glb.nuance.com,Germany,$113m+,$10000+,"1,000+","1,000+",Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",git.famobi.com,Germany,,$250+,,,High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",digit.wdr.de,Germany,$2.3m+,$2000+,"10,000+",,Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",productionmusiclive.com,Germany,$160k+,$2000+,"150,000+",,-,"27,383"
Ruby,2020 - 2024,Framework,"744,494",status.wieistmeineip.de,Germany,,$1000+,,,High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",auth.dc.gls-group.eu,Germany,,$5000+,,100+,Medium,"27,383"
Ruby,2020 - 2024,Framework,"744,494",reportage.mdr.de,Germany,,$2000+,"20,000+",,Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",gitlab.ard.de,Germany,$498k+,$2000+,"50,000+",,High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",cloud-auth.saturn.de,Germany,$453k+,$2000+,"150,000+",10+,Medium,"27,383"
Ruby,2020 - 2024,Framework,"744,494",support.villeroy-boch.com,Germany,,$5000+,"5,000+","1,000+",High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",id.test.sick.com,Germany,$1.2m+,$10000+,"1,000+","10,000+",High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",community.bahn.de,Germany,,$2000+,"50,000+","1,000+",Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",carhartt-wip.com,Germany,$638k+,$10000+,"750,000+",100+,Medium,"27,383"
Ruby,2020 - 2024,Framework,"744,494",keycloak.apps.otto.de,Germany,$6.1m+,$5000+,"10,000+",,Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",bi-cast.boehringer-ingelheim.com,Germany,$100m+,$10000+,"50,000+","10,000+",High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",shop.telekom.de,Germany,$2.5m+,$5000+,"20,000+","100,000+",Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",shop.zeit.de,Germany,,$5000+,"1,500,000+","1,000+",Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",cast.itunes.uni-muenchen.de,Germany,,$2000+,,,Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",api.unbounce.com,Germany,,$10000+,"2,000+",100+,Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",id.olu.daimler.com,Germany,,$5000+,"20,000+","100,000+",Very High,"27,383"
Ruby,2020 - 2024,Framework,"744,494",forums.autosport.com,United Kingdom,,$1000+,"200,000+",,High,"20,696"
Ruby,2020 - 2024,Framework,"744,494",vhosting.ecco.com,United Kingdom,,$10000+,"5,000+","10,000+",High,"20,696"
Ruby,2020 - 2024,Framework,"744,494",mixlr.com,United Kingdom,$29k+,$2000+,"10,000+",1+,Very High,"20,696"
Ruby,2020 - 2024,Framework,"744,494",shop.amnesty.org,United Kingdom,$6.0m+,$2000+,"500,000+","1,000+",Very High,"20,696"
Ruby,2020 - 2024,Framework,"744,494",veterans.att.jobs,United Kingdom,,$250+,"10,000+",,Medium,"20,696"
Ruby,2020 - 2024,Framework,"744,494",sciencedirect.com,United Kingdom,,$1000+,"20,000+",,Very High,"20,696"
Ruby,2020 - 2024,Framework,"744,494",istockphoto.com,United Kingdom,,$2000+,"20,000+",,Very High,"20,696"
Ruby,2020 - 2024,Framework,"744,494",iop.org,United Kingdom,,$5000+,,,Very High,"20,696"
Ruby,2020 - 2024,Framework,"744,494",support.jeulia.com,United Kingdom,,$1000+,"200,000+",,Medium,"20,696"
Ruby,2020 - 2024,Framework,"744,494",watch.joycemeyer.org,United Kingdom,,$5000+,"3,000,000+",,High,"20,696"
