DATASET UNTUK TREND APP YANG DIPASANG PADA LAYANAN VPS DALAM 5 TAHUN TERAKHIR;;;;;;;;;;;;;;;;;;;;;;;;;;;
Web Server (APP);Initial Release;Year of Sales Revenue;Bidang ;Total Current Live Websites;Sales Revenue (Mllion) in 2023;Current Customers (Websites) in 2024;Location;Sales Revenue Customer;Tech Spend;Social;Traffic;Current Live Webites by Country;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;sony.com.cn;Germany;;$5000+;;Medium;4558;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;mercedes-amg.com;Germany;;$2000+;750,000+;Medium;4558;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;aida.de;Germany;;$5000+;10,000+;Medium;4558;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;aldi-sued.de;Germany;$1.0m+;$10000+;;High;4558;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;audi.de;Germany;;$10000+;300,000+;High;4558;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;aldi-nord.de;Germany;;$5000+;;High;4558;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;amplifon.com;Germany;$100m+;$10000+;;High;4558;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;mcdonalds.de;Germany;$714k+;$5000+;10,000+;High;4558;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;mann-hummel.com;Germany;$84k+;$5000+;;Medium;4558;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;mtu-online.com;Germany;;$2000+;;Medium;4558;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;haspa.de;Germany;;$1000+;2,000+;High;4558;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;hyundai.de;Germany;;$5000+;5,000+;Medium;4558;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;britishairways.com;United Kingdom;$2.9m+;$10000+;750,000+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;bt.com;United Kingdom;;$10000+;1,000+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;bitdefender.com;United Kingdom;$355k+;$10000+;50,000+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;coca-colacompany.com;United Kingdom;$3b+;$2000+;;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;bp.com;United Kingdom;$100m+;$10000+;50,000+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;three.co.uk;United Kingdom;$1.3m+;$10000+;100,000+;High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;nottingham.ac.uk;United Kingdom;$222k+;$10000+;20,000+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;boots.com;United Kingdom;$11b+;$10000+;100,000+;High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;nhm.ac.uk;United Kingdom;;$5000+;1,500,000+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;hm.com;United Kingdom;;$10000+;;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;us.hsbc.com;United Kingdom;$292m+;$10000+;100,000+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;ryanair.com;United Kingdom;;$10000+;300,000+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;lloydsbank.com;United Kingdom;;$10000+;50,000+;High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;heathrow.com;United Kingdom;$1.2m+;$10000+;400,000+;High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;rolls-roycemotorcars.com;United Kingdom;;$5000+;500,000+;Medium;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;hsbc.co.uk;United Kingdom;;$10000+;20,000+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;halifax.co.uk;United Kingdom;;$5000+;50,000+;High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;ihg.com;United Kingdom;;$10000+;5,000+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;selfridges.com;United Kingdom;$23m+;$10000+;200,000+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;virginatlantic.com;United Kingdom;$1.8m+;$10000+;400,000+;High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;cef.imf.org;United Kingdom;;$5000+;1,000,000+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;jaguar.com;United Kingdom;$197k+;$10000+;750,000+;High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;ig.com;United Kingdom;;$10000+;10+;High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;sagepay.com;United Kingdom;;$2000+;;Medium;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;santander.co.uk;United Kingdom;;$10000+;20,000+;High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;sitebuilder.com;United Kingdom;;$5000+;100+;High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;infiniti.com;United Kingdom;;$10000+;150,000+;Medium;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;ee.co.uk;United Kingdom;$3.1m+;$10000+;;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;astrazeneca.com;United Kingdom;$100m+;$10000+;150,000+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;pearson.com;United Kingdom;$100m+;$10000+;20,000+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;formula1.com;United Kingdom;;$10000+;;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;bestplaces.gamesindustry.biz;United Kingdom;;$5000+;500+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;fcagroup.com;United Kingdom;;$5000+;;Medium;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;fortis.edu;United Kingdom;;$5000+;100+;Medium;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;qvcuk.com;United Kingdom;;$10000+;20,000+;Medium;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;philips.co.uk;United Kingdom;;$10000+;200,000+;Very High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;perkins.com;United Kingdom;;$5000+;500+;Medium;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;websitebuilder.com;United Kingdom;;$5000+;;Medium;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;barclays.co.uk;United Kingdom;;$5000+;10,000+;High;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;hyundai.de;Germany;;$5000+;5,000+;Medium;1477;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;teamviewer.com;Australia;;$10000+;10,000+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;thrifty.com;Australia;;$5000+;5,000+;Medium;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;breville.com;Australia;;$10000+;500+;High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;optus.com.au;Australia;;$10000+;20,000+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;telstra.com.au;Australia;$100m+;$10000+;10,000+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;usyd.edu.au;Australia;;$10000+;10+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;rmit.edu.au;Australia;;$10000+;2,000+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;roberthalf.com.au;Australia;$100m+;$10000+;1,000+;Medium;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;sydney.edu.au;Australia;;$10000+;20,000+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;vodafone.com.au;Australia;;$10000+;10,000+;High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;virginaustralia.com;Australia;$100m+;$10000+;150,000+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;swin.edu.au;Australia;;$10000+;10,000+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;adelaide.edu.au;Australia;;$10000+;20,000+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;auspost.com.au;Australia;$100m+;$10000+;10,000+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;auckland.ac.nz;Australia;;$10000+;10,000+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;anz.com;Australia;$100m+;$10000+;50,000+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;my.gov.au;Australia;;$2000+;;Medium;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;dam.elcompanies.com;Australia;$1b+;$5000+;;High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;australia.com;Australia;;$5000+;400,000+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;anz.com.au;Australia;;$5000+;50,000+;Medium;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;qantas.com;Australia;$100m+;$10000+;400,000+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;woolworths.com.au;Australia;;$10000+;10,000+;High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;westpac.com.au;Australia;$100m+;$10000+;10,000+;High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;foxtel.com.au;Australia;;$10000+;50,000+;High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;flinders.edu.au;Australia;;$10000+;10,000+;High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;commbank.com.au;Australia;$100m+;$10000+;10,000+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;techdata.com;Australia;$3b+;$10000+;;Medium;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;bigw.com.au;Australia;$1.0m+;$10000+;200,000+;High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;oppo.com;Australia;;$2000+;400,000+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;nab.com.au;Australia;$100m+;$10000+;;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;coles.com.au;Australia;$1.6m+;$10000+;150,000+;High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;telstra.com;Australia;;$10000+;50,000+;High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;nearmap.com;Australia;;$5000+;5,000+;Medium;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;tcl.com;Australia;;$5000+;100+;Very High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;thelott.com;Australia;;$5000+;1,000+;-;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;bigpond.com;Australia;;$5000+;;High;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;discoverhongkong.com;Australia;;$5000+;400,000+;Medium;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;tstauthaemforms.defence.gov.au;Australia;;$5000+;20,000+;Medium;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;holden.com.au;Australia;;$2000+;10,000+;Medium;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;lundbeck.com;Australia;;$10000+;5,000+;Medium;964;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;illy.com;Italy;$1.7m+;$10000+;5,000+;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;valentino.com;Italy;$1.0m+;$10000+;1,000+;Medium;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;sky.it;Italy;;$10000+;100,000+;Very High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;italia.it;Italy;;$5000+;50,000+;Very High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;vodafone.it;Italy;$978k+;$10000+;200,000+;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;alfaromeo.com;Italy;$100k+;$5000+;500+;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;prada.com;Italy;$3.1m+;$10000+;750,000+;Very High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;trenitalia.com;Italy;$736k+;$2000+;;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;tim.it;Italy;;$10000+;;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;cucchiaio.it;Italy;;$5000+;1,000+;Medium;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;domusweb.it;Italy;;$5000+;150,000+;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;lavazza.com;Italy;;$5000+;20,000+;Medium;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;unicatt.it;Italy;$682k+;$5000+;10,000+;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;unicreditgroup.eu;Italy;;$5000+;5,000+;Medium;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;lancia.com;Italy;;$5000+;20,000+;-;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;dueruote.it;Italy;;$5000+;1,000+;Medium;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;wind.it;Italy;;$5000+;;Medium;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;quattroruote.it;Italy;;$5000+;10,000+;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;intesasanpaolo.com;Italy;$1.4m+;$10000+;5,000+;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;inps.it;Italy;$497k+;$2000+;20,000+;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;sisal.it;Italy;$603k+;$5000+;5,000+;Medium;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;smart.com;Italy;;$5000+;5,000+;Medium;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;servizioelettriconazionale.it;Italy;;$2000+;;-;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;maserati.com;Italy;;$10000+;2,000+;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;enel.com;Italy;;$10000+;10,000+;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;connectcq5a.portici.enea.it;Italy;;$2000+;5,000+;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;eni.com;Italy;$100m+;$10000+;2,000+;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;esselunga.it;Italy;$761k+;$5000+;100,000+;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;airindiaexpress.in;Italy;;$2000+;;Medium;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;landrover.it;Italy;$35k+;$5000+;3,000,000+;-;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;dsautomobiles.gr;Italy;;$2000+;;-;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;osservatoreromano.va;Italy;;$2000+;;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;tre.it;Italy;$508k+;$5000+;5,000+;Medium;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;church-footwear.com;Italy;$549k+;$5000+;250+;-;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;cassina.com;Italy;;$5000+;5,000+;Medium;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;costacrociere.it;Italy;;$5000+;10,000+;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;casellario.inail.it;Italy;;$2000+;10,000+;High;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;sogei.it;Italy;$262k+;$2000+;1,000+;Medium;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;innocentdrinks.it;Italy;;$2000+;;-;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;iwbank.it;Italy;;$2000+;5,000+;Medium;908;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;garuda-indonesia.com;Indonesia;;$5000+;2,000,000+;High;91;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;indonesia.travel;Indonesia;;$5000+;5,000+;Medium;91;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;zeiss.com.sg;Indonesia;;$5000+;5,000+;-;91;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;vonage.id;Indonesia;;$5000+;5,000+;-;91;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;8rupiah.com;Indonesia;$56k+;$1000+;;-;91;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;manufacturingindonesia.com;Indonesia;;$2000+;;-;91;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;facoglobal.co.id;Indonesia;;$1000+;;-;91;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;amd-id.com;Indonesia;;$5000+;;-;91;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;aia-financial.co.id;Indonesia;;$5000+;;-;91;;;;;;;;;;;;;;;
Adobe Experience Manager;2012;2023;Content Management System;37.714;4.890;manulife.co.id;Indonesia;$460k+;$5000+;10,000+;-;91;;;;;;;;;;;;;;;
Oracle Commerce;2011;2023;eCommerce;6.825;35.300;guitarcenter.com;United States;$1.4m+;$10000+;150,000+;High;4702;;;;;;;;;;;;;;;
Oracle Commerce;2011;2023;eCommerce;6.825;35.300;finishline.com;United States;$1.0m+;$10000+;400,000+;High;4702;;;;;;;;;;;;;;;
Oracle Commerce;2011;2023;eCommerce;6.825;35.300;fleetfarm.com;United States;$728k+;$5000+;5,000+;High;4702;;;;;;;;;;;;;;;
Oracle Commerce;2011;2023;eCommerce;6.825;35.300;checks.quicken.com;United States;;$10000+;2,000+;High;4702;;;;;;;;;;;;;;;
Oracle Commerce;2011;2023;eCommerce;6.825;35.300;ferguson.com;United States;$2b+;$10000+;10,000+;High;4702;;;;;;;;;;;;;;;
Oracle Commerce;2011;2023;eCommerce;6.825;35.300;wwbw.com;United States;$1.0m+;$5000+;1,000+;High;4702;;;;;;;;;;;;;;;
Oracle Commerce;2011;2023;eCommerce;6.825;35.300;q01-hi.farmersinsurance.com;United States;;$5000+;10,000+;-;4702;;;;;;;;;;;;;;;
Oracle Commerce;2011;2023;eCommerce;6.825;35.300;workngear.com;United States;$270k+;$2000+;1,000+;-;4702;;;;;;;;;;;;;;;
Oracle Commerce;2011;2023;eCommerce;6.825;35.300;pur.com;United States;$678k+;$2000+;2,000+;High;4702;;;;;;;;;;;;;;;
Oracle Commerce;2011;2023;eCommerce;6.825;35.300;pattersondental.com;United States;$539m+;$5000+;10,000+;-;4702;;;;;;;;;;;;;;;
Oracle Commerce;2011;2023;eCommerce;6.825;35.300;petmate.com;United States;$566k+;$5000+;2,000+;Medium;4702;;;;;;;;;;;;;;;
Oracle Commerce;2011;2023;eCommerce;6.825;35.300;petshed.com;United States;$129k+;$1000+;1,000+;-;4702;;;;;;;;;;;;;;;
